appName,hasConfig,pinSetCount,expiringPinSetCount,hasBaseConfig,hasBaseConfigClear,hasBaseConfigTrustAnchors,hasBaseConfigUserCerts,hasBaseConfigSystemCerts,hasBaseConfigCustomCerts,baseConfigCustomCertCount,hasDomainConfigs,domainConfigsPermitClear,domainConfigsNestedPermitClear,hasDebugOverrides,hasDebugUserCerts,hasDebugSystemCerts,hasDebugCustomCerts,debugCustomCertCount
hu.gov.eeszt.mgw.app.allampolgari,True,0,0,True,False,True,True,True,True,1,False,False,False,False,False,False,False,0
at.codepool.hearonymus,True,0,0,False,False,False,False,False,False,0,True,False,False,False,False,False,False,0
com.ibragunduz.applockpro,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
fr.airweb.izneo,True,0,0,True,False,True,False,True,False,0,False,False,False,True,True,False,False,0
galiona.app.yandres,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.secure.proxy.vpns,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
de.labuniq.onlinebefunde,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
eu.faircode.email,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
com.sports.live.football.tv,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.spiderAR.wallpaperHD,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.becloser,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.wmwm.whatlog,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
de.schildbach.oeffi,True,0,0,True,False,True,False,True,False,0,True,True,False,False,False,False,False,0
com.soomapps.screenmirroring,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.maps.voice.navigation.traffic.gps.location.route.driving.directions,True,0,0,True,True,False,False,False,False,0,True,True,False,True,True,False,False,0
com.ringpro.popular.freerings,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
at.is24.android,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
nl.streamgroup.hdaustria,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
at.heute.android,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.lidl.eci.lidlplus,True,8,0,True,False,True,True,True,False,0,True,True,False,True,False,False,True,1
video.player.videoplayer,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
increaseheightworkout.heightincreaseexercise.tallerexercise,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
de.mcdonalds.mcdonaldsinfoapp,True,0,0,True,False,True,True,True,False,0,True,True,False,False,False,False,False,0
face.cartoon.picture.editor.emoji,True,0,0,True,True,True,False,True,False,0,True,True,False,True,True,True,False,0
com.outdooractive.Outdooractive,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.mgi.moneygram,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
anime.face.changer.cartoon.photo_editor,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.wallpapers.pixel,True,0,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,0
de.apptiv.business.android.aldi_at,True,0,0,True,False,True,False,True,False,0,True,True,False,True,True,False,False,0
com.tribab.tricount.android,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.tocagg.tocatrickings,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
at.penny.app,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
at.f_online.android,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.tumblr,True,0,0,True,False,False,False,False,False,0,True,True,False,False,False,False,False,0
liveearthmap.liveearthcam.livestreetview,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
at.upstream.easymobil,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
com.miracast.chromecast.screenmirroring.smartview.tvcast.smartcast,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.tribuna.dortmund,True,0,0,True,True,True,False,True,False,0,True,True,False,True,True,True,False,0
com.appxstudio.esportlogo,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.simsekburak.android.namazvakitleri,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.gpsolutions.kiwirideandroidapp,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.pdf.reader.pdfviewer.pdfeditor.forandroid,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
vstc.AKCXKJ.client,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.dazn,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,True,False,0
com.synology.DSfile,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
musclebooster.workout.home.gym.abs.loseweight,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.wunderground.android.weather,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,True,False,0
com.hqgames.pencil.sketch.photo,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.softinit.iquitos.whatswebscan,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.omnewgentechnologies.vottak,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.inditex.zara,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.scanteam.qrcodereader,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.wppstickers,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.expedia.bookings,True,1,0,False,False,False,False,False,False,0,True,False,False,False,False,False,False,0
com.formulaone.production,True,0,0,True,False,True,False,True,False,0,False,False,False,True,True,False,False,0
lu.etat.ci.dcc.android,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
bbc.mobile.news.ww,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.dumplingsandwich.pencilsketch,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
liveearthmaps.livelocations.gps.navigation.drivingdirections.routefinder,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.honeyponey.bubbletea,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
at.upstream.grazmobil,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
de.bonprix,True,0,0,True,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.helblinglanguages.moremedia,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.ghks.footscrlitv,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.temperature.room.meter.thermometer,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.devcoder.iptvxtreamplayer,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.duosecurity.duomobile,True,0,0,True,False,False,False,False,False,0,False,False,False,True,True,False,False,0
ru.appache.findphonebywhistle,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
stickermaker.android.stickermaker,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.nike.ntc,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,True,False,0
com.mb.playerpotentials22,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
qrcodescanner.barcodescanner.qrscanner.qrcodereader,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
com.stepstone.borowf01,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,False,False,0
com.fontkeyboard.fonts,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
gutscheine.mcdonalds.gutschein,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.mapswithme.maps.pro,True,0,0,True,True,False,False,False,False,0,True,False,False,True,True,True,False,0
de.cellular.ran,True,0,0,True,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.microsoft.teams,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
net.skyscanner.android.main,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
com.wudu.mcpemod,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
bible.lsg1910,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.devexpert.weather,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.streamlabs,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
de.engelbertstrauss.app,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.gemeinde24.app,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.realbyteapps.moneymanagerfree,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.nice.accurate.weather,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
vivi.video.camera,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
eu.livesport.Ergebnisse_at,True,0,0,True,True,True,False,True,True,2,True,False,False,False,False,False,False,0
com.contentsfirst.tappytoon,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
tv.pluto.android,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
at.mjam,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.imaginecurve.curve.prd,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.jrustonapps.myauroraforecast,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
de.burgerking.kingfinder,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
com.todoist,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.wallpapers.yasapets,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
de.tchibo.app,True,0,0,True,False,True,False,True,False,0,False,False,False,True,True,False,False,0
de.labuniq.medicover,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.cutestudio.neonledkeyboard,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
com.compass.compassapp.compassfree,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.goodreads,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
wtf.bouchal.city.hiking,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.northpark.beautycamera,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.soliver.inyourpocket,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
smartgr.kidsbedroom.decor,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
com.wtwn.whatsnotify,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.smartsoftasia.perfume,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
eu.toppits.foodsaver,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
gallery.photomanager.picturegalleryapp.imagegallery,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.all.language.translator.free.speak.translate.app,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.untappdllc.app,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.inditex.ecommerce.zarahome.android,True,0,0,True,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.tailoredapps,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
com.ingka.ikea.app,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.simpler.dialer,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
com.Wesox.GuideForzaHorizon5,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
macro.hd.wallpapers,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.blueskysoft.colorwidgets,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.outdooractive.alpenverein,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
luxury.art.face.emoji.photo.editor,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.short.hair.editor.for.girls,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.gen.workoutme,True,0,0,True,False,False,False,False,False,0,True,True,False,True,True,True,False,0
com.local.news.plus,True,0,0,True,True,True,False,True,False,0,True,True,False,True,True,False,False,0
com.shopify.mobile,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
com.udemy.android,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.netatmo.netatmo,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
mmapps.mobile.magnifier,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
homeworkout.homeworkouts.noequipment,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.recroom.guide.recroom,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.news.oesterreich,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.conceptivapps.blossom,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,True,False,0
com.asanayoga.asanarebel,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.ebooks.ebookreader,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.radiofmapp.radioaustria,True,0,0,True,True,True,False,True,True,3,False,False,False,False,False,False,False,0
com.duolingo,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
com.ebay.kleinanzeigen,True,0,0,True,False,True,False,True,False,0,False,False,False,True,True,False,False,0
works.jubilee.timetree,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.xknightstore.xapp,True,0,0,True,False,True,True,True,False,0,True,True,False,False,False,False,False,0
com.vimeocreate.videoeditor.moviemaker,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.Hello_neighbor_Squid_alpha_ticket_Advice.guider,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.meross.meross,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.sweet.camera.selfie.filters,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.accurate.local.weather.forecast.live,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.starbucks.at,True,0,0,True,False,True,False,True,False,0,False,False,False,True,True,False,False,0
com.doodle.android,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.philips.ka.oneka.app,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.ichi2.anki,True,0,0,True,False,True,True,True,False,0,True,True,False,False,False,False,False,0
com.technogym.mywellness,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.orange.kidspiano.music.songs,True,0,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,0
com.mytolino.app,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.appmind.radios.at,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
com.photo.beauty.plus.filters.pictures,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.alldocumentsreader.pdf.fileviewer,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.solocode.anton,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.mifthi.niskarasamayam,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
us.current.android,True,0,0,True,True,True,False,True,False,0,True,True,False,True,True,False,False,0
com.microsoft.office.outlook,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.cardcomplete.completecontrol,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
ru.kassir,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
io.faceapp,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
com.colt,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
sticker.ly,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.pro.roomcard.turnamnt,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
at.oeamtc.android,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.alltrails.alltrails,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.nordvpn.android,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
at.lotterien.app,True,0,0,True,False,True,False,True,False,0,False,False,False,True,True,False,False,0
com.thermometer.room.temperature.checker,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.ultra.applock,True,0,0,True,True,True,False,True,False,0,True,True,False,True,True,False,False,0
com.hdvideoprojector.screenmirroring.castvideototv,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
de.etecture.ekz.onleihe,True,0,0,True,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.workday.workdroidapp,True,0,0,True,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.tonies.app,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.chefclub.App,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
all.video.downloader.allvideodownloader,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.adidas.app,True,0,0,True,True,False,False,False,False,0,True,True,False,True,True,True,False,0
com.root.clean.boost.explorer.filemanager,True,0,0,True,True,True,False,True,False,0,True,True,False,True,True,False,False,0
com.apalon.myclockfree,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,True,False,0
com.nexstreaming.app.kinemasterfree,True,0,0,True,True,False,False,False,False,0,True,True,False,True,True,False,False,0
at.upstream.salzburgmobil,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
com.calendar.schedule.event,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
de.maschinensucher.app,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.synology.dsdrive,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
com.hdart.wallpapers.classic,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.espn.score_center,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,True,False,0
com.ahlabanat.khalfiat,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
rezepte.kochen.free,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.crunchyroll.crunchyroid,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
com.sportmember,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.nousguide.android.orftvthek,True,0,0,True,True,True,False,True,True,1,False,False,False,False,False,False,False,0
com.free.customroom,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
de.tellonym.app,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
de.zeit.audio,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.facebook.lite,True,2,1,True,True,True,True,True,False,0,True,False,True,False,False,False,False,0
com.trithuc.supermangapro,True,0,0,True,True,True,False,True,False,0,True,False,False,False,False,False,False,0
com.marvel.comics,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.booster.gameboostermega,True,0,0,True,False,True,False,True,False,0,True,True,False,False,False,False,False,0
newcamscantiny.pdf.scanner,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.splendapps.decibel,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
tekcarem.gungungebeliktakibi,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
vsin.t16_funny_photo,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.moshbit.studo,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.androidtools.app.videodownloader,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
splits.splitstraining.dothesplits.splitsin30days,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.wsl.noom,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
net.workout.lose.weight.fitness.fit.coach,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.satcast.mcasterr,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
workoutforwomen.femalefitness.womenworkout.loseweight,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
strong.vibrator.massage.vibration.forwomen,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
at.orf.android.oe3,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
com.endless.healthyrecipes,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
genesis.nebula,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
org.kman.AquaMail,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
info.myapp.allemailaccess,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
delius.klasing.android,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
com.body.temperature.fever.thermomter,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.banggood.client,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.screenmirroring2.streamtotv.tvcast.castvideo21,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,False,False,0
voice.image.camera.language.translator.translate.free,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.cleevio.ionity.android.app,True,0,0,True,False,True,False,True,False,0,True,False,False,True,True,False,False,0
com.euronews.express,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.eurosport,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,True,False,0
com.translate.all.languages.translator.free.voice.translation,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
de.sueddeutsche,True,0,0,True,True,False,False,False,False,0,True,False,False,False,False,False,False,0
umito.android.minipiano,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.flyersoft.moonreader,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
sport1.mobile.android.apps,True,0,0,True,True,False,False,False,False,0,True,True,False,True,True,True,False,0
downloader.vitmate.downloaderapp,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.opera.gx,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.exovoid.weather.app.at,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.opodo.reisen,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
de.eventim.mobile.app.Android,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
com.probadosoft.moonphasecalendar,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.douglas.main,True,0,0,True,False,True,False,True,False,0,False,False,False,True,True,False,False,0
at.tvheute.app2018,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.rbcd.countdownapp,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.gamma.scan,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.wallet.crypto.trustapp,True,1,0,True,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.wtwt.lggwhat,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.etoolkit.lovecollage,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
shop.shop_apotheke.com.shopapotheke,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.topRingtones.TikTok,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.happyverse.nicknameforgamers,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.Asteroid.droneremotecontrol,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
